preprocess_latency(us),HtoD_latency(us),kernel_latency(us),DtoH_latency(us),postprocess_latency(us),gpu_overhead(us),cpu_overhead
0.000,0.000,0.000,0.000,0.000,0.000,288.303
0.000,0.000,0.000,0.000,0.000,0.000,288.197
0.000,0.000,0.000,0.000,0.000,0.000,288.000
0.000,0.000,0.000,0.000,0.000,0.000,288.059
0.000,0.000,0.000,0.000,0.000,0.000,287.805
0.000,0.000,0.000,0.000,0.000,0.000,288.184
0.000,0.000,0.000,0.000,0.000,0.000,288.386
0.000,0.000,0.000,0.000,0.000,0.000,288.487
0.000,0.000,0.000,0.000,0.000,0.000,287.797
0.000,0.000,0.000,0.000,0.000,0.000,287.681
0.000,0.000,0.000,0.000,0.000,0.000,288.387
0.000,0.000,0.000,0.000,0.000,0.000,288.243
0.000,0.000,0.000,0.000,0.000,0.000,287.892
0.000,0.000,0.000,0.000,0.000,0.000,288.245
0.000,0.000,0.000,0.000,0.000,0.000,287.976
0.000,0.000,0.000,0.000,0.000,0.000,288.097
0.000,0.000,0.000,0.000,0.000,0.000,288.182
0.000,0.000,0.000,0.000,0.000,0.000,288.322
0.000,0.000,0.000,0.000,0.000,0.000,287.651
0.000,0.000,0.000,0.000,0.000,0.000,288.090
0.000,0.000,0.000,0.000,0.000,0.000,287.729
0.000,0.000,0.000,0.000,0.000,0.000,288.052
0.000,0.000,0.000,0.000,0.000,0.000,287.337
0.000,0.000,0.000,0.000,0.000,0.000,288.031
0.000,0.000,0.000,0.000,0.000,0.000,287.799
0.000,0.000,0.000,0.000,0.000,0.000,288.225
0.000,0.000,0.000,0.000,0.000,0.000,288.266
0.000,0.000,0.000,0.000,0.000,0.000,288.334
0.000,0.000,0.000,0.000,0.000,0.000,288.009
0.000,0.000,0.000,0.000,0.000,0.000,288.339
0.000,0.000,0.000,0.000,0.000,0.000,287.987
0.000,0.000,0.000,0.000,0.000,0.000,296.596
0.000,0.000,0.000,0.000,0.000,0.000,287.861
0.000,0.000,0.000,0.000,0.000,0.000,288.251
0.000,0.000,0.000,0.000,0.000,0.000,288.197
0.000,0.000,0.000,0.000,0.000,0.000,289.363
0.000,0.000,0.000,0.000,0.000,0.000,287.811
0.000,0.000,0.000,0.000,0.000,0.000,288.541
0.000,0.000,0.000,0.000,0.000,0.000,288.224
0.000,0.000,0.000,0.000,0.000,0.000,288.012
0.000,0.000,0.000,0.000,0.000,0.000,287.605
0.000,0.000,0.000,0.000,0.000,0.000,288.027
0.000,0.000,0.000,0.000,0.000,0.000,287.993
0.000,0.000,0.000,0.000,0.000,0.000,288.145
0.000,0.000,0.000,0.000,0.000,0.000,287.959
0.000,0.000,0.000,0.000,0.000,0.000,288.525
0.000,0.000,0.000,0.000,0.000,0.000,288.425
0.000,0.000,0.000,0.000,0.000,0.000,287.973
0.000,0.000,0.000,0.000,0.000,0.000,287.998
0.000,0.000,0.000,0.000,0.000,0.000,288.359
0.000,0.000,0.000,0.000,0.000,0.000,288.012
0.000,0.000,0.000,0.000,0.000,0.000,288.051
0.000,0.000,0.000,0.000,0.000,0.000,287.537
0.000,0.000,0.000,0.000,0.000,0.000,287.953
